Datetime,Adj Close,Close,High,Low,Open,Volume
04/11/2023-05:00,29889.92578,29889.92578,30149.53711,29889.92578,30123.50977,49842176
04/11/2023-06:00,30054.88477,30054.88477,30106.51758,29901.27148,29901.27148,593588224
04/11/2023-07:00,30129.26563,30129.26563,30160.47656,30057.08398,30057.08398,307445760
04/11/2023-08:00,30102.16797,30102.16797,30156.61133,30069.36133,30128.55078,0
04/11/2023-09:00,30068.88867,30068.88867,30112.09961,30016.27734,30112.09961,190779392
04/11/2023-10:00,30142.76758,30142.76758,30152.72461,30041.5957,30072.24023,154224640
04/11/2023-11:00,30085.70703,30085.70703,30145.88281,30083.0293,30145.88281,37214208
04/11/2023-12:00,30126.57422,30126.57422,30155.25977,30041.64453,30083.97656,255092736
04/11/2023-13:00,30258.31641,30258.31641,30258.31641,30100.27539,30121.83984,145287168
04/11/2023-14:00,30071.44336,30071.44336,30293.32422,30017.16016,30252.64063,345077760
04/11/2023-15:00,30218.21094,30218.21094,30244.20313,30066.5918,30073.75195,0
04/11/2023-16:00,30169.68359,30169.68359,30269.56055,30143.85938,30216.92578,0
04/11/2023-17:00,30233.30273,30233.30273,30233.30273,30090.06055,30155.90039,0
04/11/2023-18:00,30243.38086,30243.38086,30259.46484,30182.27148,30231.73438,0
04/11/2023-19:00,30169.52344,30169.52344,30509.08398,30149.78125,30245.57813,428040192
04/11/2023-20:00,30178.08984,30178.08984,30189.7168,30030.63477,30153.35156,381464576
04/11/2023-21:00,30228.58398,30228.58398,30252.22461,30157.10156,30189.82227,0
04/11/2023-22:00,30279.79883,30279.79883,30279.88672,30184.68945,30211.07227,0
04/11/2023-23:00,30244.4043,30244.4043,30291.02344,30188.47852,30285.5,0
04/12/2023-00:00,30239.52344,30239.52344,30361.82422,30229.74219,30233.22461,0
04/12/2023-01:00,30190.79102,30190.79102,30304.60742,30153.20508,30253.95313,0
04/12/2023-02:00,29941.48438,29941.48438,30200.23828,29882.53125,30200.23828,0
04/12/2023-03:00,29952.86719,29952.86719,30017.24219,29885.23242,29938.76172,0
04/12/2023-04:00,30018.70508,30018.70508,30018.70508,29928.9668,29950.87891,0
04/12/2023-05:00,29941.24805,29941.24805,30026.50195,29932.28516,30016.48828,0
04/12/2023-06:00,29959.76563,29959.76563,29970.95117,29880.71484,29943.89844,0
04/12/2023-07:00,30003.93359,30003.93359,30079.71094,29958.20508,29960.23828,0
04/12/2023-08:00,29961.35352,29961.35352,30064.50195,29958.4668,30004.80859,0
04/12/2023-09:00,30014.94336,30014.94336,30023.57031,29918.61914,29941.64844,0
04/12/2023-10:00,30019.44922,30019.44922,30048.10352,30004.18359,30028.58984,37526528
04/12/2023-11:00,30037.66797,30037.66797,30037.66797,29975.72656,30022.29492,62222336
04/12/2023-12:00,30242.39648,30242.39648,30462.48047,29960.19727,30041.95313,1310840832
04/12/2023-13:00,30076.19336,30076.19336,30316.64648,30034.07031,30230.99023,648144896
04/12/2023-14:00,30053.99219,30053.99219,30240.56055,30053.99219,30083.25586,287307776
04/12/2023-15:00,29986.21094,29986.21094,30078.59375,29725.57422,30075.28516,889733120
04/12/2023-16:00,29965.32422,29965.32422,30047.57813,29945.89258,29984.84961,0
04/12/2023-17:00,30058.25586,30058.25586,30091.50391,29931.51953,29963.64258,64270336
04/12/2023-18:00,29949.05273,29949.05273,30072.04297,29875.79688,30045.92383,194271232
04/12/2023-19:00,29806.28125,29806.28125,29949.16797,29806.28125,29938.93555,0
04/12/2023-20:00,29961.8418,29961.8418,29961.8418,29790.91602,29790.91602,0
04/12/2023-21:00,29951.94141,29951.94141,30004.42969,29927.33203,29967.02539,0
04/12/2023-22:00,29865.33984,29865.33984,29969.42383,29847.87109,29966.26953,75292672
04/12/2023-23:00,29892.16016,29892.16016,29943.10352,29849.77344,29851.77148,49717248
04/13/2023-00:00,30008.57227,30008.57227,30054.45117,29878.62305,29892.74023,172793856
04/13/2023-01:00,30100.09961,30100.09961,30100.09961,29974.32227,30021.41016,0
04/13/2023-02:00,30138.95898,30138.95898,30172.02539,30031.41016,30091.17188,0
04/13/2023-03:00,30111.93945,30111.93945,30148.38281,30076.95313,30138.41797,0
04/13/2023-04:00,30083.63672,30083.63672,30129.61914,30080.38086,30106.09375,0
04/13/2023-05:00,30139.05273,30139.05273,30144.31641,30072.38086,30081.71094,0
04/13/2023-06:00,30035.03906,30035.03906,30136.17578,30035.03906,30136.17578,0
04/13/2023-07:00,30110.39258,30110.39258,30121.59961,30038.64453,30045.09375,0
04/13/2023-08:00,30234.42383,30234.42383,30234.42383,30064.77148,30090.63672,496537600
04/13/2023-09:00,30225.81055,30225.81055,30360.96484,30188.5,30246.31055,566126592
04/13/2023-10:00,30236.55078,30236.55078,30258.93555,30190.79688,30232.23242,23027712
04/13/2023-11:00,30181.52148,30181.52148,30252.16016,30181.52148,30244.08789,0
04/13/2023-12:00,30308.63867,30308.63867,30308.63867,30160.58594,30179.60156,0
04/13/2023-13:00,30200.99219,30200.99219,30341.40234,30200.99219,30302.66406,0
04/13/2023-14:00,30465.92383,30465.92383,30533.31641,30195.76367,30198.93359,0
04/13/2023-15:00,30463.26367,30463.26367,30525.94531,30358.41797,30461.52734,0
04/13/2023-16:00,30341.50195,30341.50195,30486.50195,30316.91797,30470.36328,45479936
04/13/2023-17:00,30458.83594,30458.83594,30460.67969,30339.84961,30343.28906,2048
04/13/2023-18:00,30479.19922,30479.19922,30539.8457,30451.05664,30457.85352,0
04/13/2023-19:00,30352.79102,30352.79102,30481.88086,30351.95117,30481.88086,0
04/13/2023-20:00,30305.65625,30305.65625,30356.19922,30245.20703,30354.26367,157261824
04/13/2023-21:00,30327.98438,30327.98438,30357.65625,30276.7793,30276.7793,38164480
04/13/2023-22:00,30323.76563,30323.76563,30422.79492,30309.46484,30309.46484,0
04/13/2023-23:00,30404.26953,30404.26953,30414.63281,30316.17773,30323.07227,0
04/14/2023-00:00,30768.75781,30768.75781,30813.29688,30346.63086,30409.5625,1236453376
04/14/2023-01:00,30814.49609,30814.49609,30874.40039,30756.04102,30768.97266,853190656
04/14/2023-02:00,30623.77148,30623.77148,30834.52148,30562.67969,30789.87109,256247808
04/14/2023-03:00,30717.87109,30717.87109,30758.18359,30590.00586,30621.91016,245368832
04/14/2023-04:00,30733.35156,30733.35156,30776.58594,30706.03516,30724.54297,214740992
04/14/2023-05:00,30840.26758,30840.26758,30862.31055,30727.17969,30736.86914,395110400
04/14/2023-06:00,30937.83203,30937.83203,31005.60742,30769.34375,30821.02344,587907072
04/14/2023-07:00,30762.9082,30762.9082,30976.18555,30762.9082,30972.16797,405567488
04/14/2023-08:00,30747.02734,30747.02734,30809.81641,30692.55664,30769.20313,0
04/14/2023-09:00,30807.01953,30807.01953,30813.43164,30724.24805,30746.25977,0
04/14/2023-10:00,30793.90234,30793.90234,30848.45898,30783.82031,30806.9082,0
04/14/2023-11:00,30828.0332,30828.0332,30828.0332,30761.52148,30792.33984,0
04/14/2023-12:00,30646.93359,30646.93359,30856.36719,30646.93359,30830.77734,39393280
04/14/2023-13:00,30767.19727,30767.19727,30768.04883,30633.61719,30633.61719,117630976
04/14/2023-14:00,30618.46484,30618.46484,30768.86523,30570.55273,30755.60156,62982144
04/14/2023-15:00,30266.48242,30266.48242,30637.98047,30160.12891,30626.28906,504461312
04/14/2023-16:00,30156.09961,30156.09961,30274.5625,30044.49805,30264.5293,496023552
04/14/2023-17:00,30285.58789,30285.58789,30285.58789,30167.24414,30167.24414,259127296
04/14/2023-18:00,30294.53516,30294.53516,30371.0293,30271.29492,30292.01563,69492736
04/14/2023-19:00,30320.23242,30320.23242,30363.0332,30211.85156,30296.06055,0
04/14/2023-20:00,30465.24805,30465.24805,30527.64453,30300.11133,30322.47461,164884480
04/14/2023-21:00,30480.56836,30480.56836,30533.49609,30435.08789,30465.64844,66621440
04/14/2023-22:00,30467.46289,30467.46289,30476.57031,30439.32617,30447.54492,0
04/14/2023-23:00,30496.95117,30496.95117,30496.95117,30406.25586,30460.17383,71538688
04/15/2023-00:00,30419.42578,30419.42578,30601.74023,30418.99219,30490.75,0
04/15/2023-01:00,30412.79688,30412.79688,30426.31055,30329.05273,30403.82227,0
04/15/2023-02:00,30414.08398,30414.08398,30448.22266,30375.27539,30396.85938,0
04/15/2023-03:00,30388.36133,30388.36133,30441.83594,30388.36133,30402.75586,0
04/15/2023-04:00,30378.38867,30378.38867,30413.92969,30366.86719,30399.74023,0
04/15/2023-05:00,30439.68164,30439.68164,30439.68164,30378.82227,30378.82227,0
04/15/2023-06:00,30400.29297,30400.29297,30452.28906,30394.46094,30451.36914,0
04/15/2023-07:00,30464.10742,30464.10742,30479.77539,30413.6543,30413.6543,0
04/15/2023-08:00,30407.62109,30407.62109,30474.51563,30387.87695,30458.44922,0
04/15/2023-09:00,30479.20898,30479.20898,30483.88281,30408.3457,30408.3457,0
04/15/2023-10:00,30438.97852,30438.97852,30494.25,30423.22656,30475.93945,0
04/15/2023-11:00,30416.29883,30416.29883,30455.54297,30398.55859,30441.67578,0
04/15/2023-12:00,30451.26172,30451.26172,30470.58984,30407.9082,30418.75586,0
04/15/2023-13:00,30361.73633,30361.73633,30464.35547,30327.59766,30455.04102,0
04/15/2023-14:00,30380.39063,30380.39063,30403.54883,30331.22461,30360.89453,0
04/15/2023-15:00,30354.50586,30354.50586,30440.20508,30352.8457,30384.125,0
04/15/2023-16:00,30324.24805,30324.24805,30360.42383,30296.41602,30353.18359,0
04/15/2023-17:00,30276.03125,30276.03125,30338.24609,30245.88281,30337.25391,0
04/15/2023-18:00,30330.10156,30330.10156,30331.61719,30271.08008,30271.08008,0
04/15/2023-19:00,30341.31055,30341.31055,30345.6582,30260.22656,30330.00781,0
04/15/2023-20:00,30313.63867,30313.63867,30356.31055,30300.48828,30348.29102,0
04/15/2023-21:00,30290.01758,30290.01758,30324.43945,30274.94727,30310.44922,0
04/15/2023-22:00,30371.70313,30371.70313,30380.38867,30285.93555,30290.09961,0
04/15/2023-23:00,30318.80078,30318.80078,30379.17773,30305.9082,30376.99805,0
04/16/2023-00:00,30308.44727,30308.44727,30336.78125,30296.93359,30315.97656,0
04/16/2023-01:00,30260.11523,30260.11523,30302.71484,30157.83203,30302.71484,0
04/16/2023-02:00,30289.5625,30289.5625,30304.10742,30248.66016,30258.9668,0
04/16/2023-03:00,30259.22461,30259.22461,30289.06641,30251.74414,30289.06641,0
04/16/2023-04:00,30312.23633,30312.23633,30334.04883,30258.66406,30270.51953,0
04/16/2023-05:00,30328.59375,30328.59375,30357.28711,30316.44531,30316.96289,231350272
04/16/2023-06:00,30330.55273,30330.55273,30362.9043,30322.66602,30329.74023,0
04/16/2023-07:00,30367.09961,30367.09961,30407.39844,30323.75391,30329.67773,92888064
04/16/2023-08:00,30360.19922,30360.19922,30376.56836,30352.27734,30369.12891,0
04/16/2023-09:00,30279.28906,30279.28906,30353.17578,30276.52148,30353.17578,22544384
04/16/2023-10:00,30289.05273,30289.05273,30294.375,30274.34961,30289.43555,4791296
04/16/2023-11:00,30265.03125,30265.03125,30315.03516,30248.26953,30288.76367,0
04/16/2023-12:00,30284.83984,30284.83984,30290.55664,30236.47656,30248.11523,109593600
04/16/2023-13:00,30248.85938,30248.85938,30283.17383,30191.6582,30283.17383,0
04/16/2023-14:00,30340.20313,30340.20313,30340.20313,30271.54883,30271.54883,82333696
04/16/2023-15:00,30361.16992,30361.16992,30375.57227,30316.96875,30330.75391,0
04/16/2023-16:00,30345.46875,30345.46875,30359.37695,30284.88281,30359.37695,0
04/16/2023-17:00,30316.66797,30316.66797,30378.21094,30312.44531,30347.64648,0
04/16/2023-18:00,30404.83594,30404.83594,30404.83594,30311.76758,30319.27539,126870528
04/16/2023-19:00,30314.9082,30314.9082,30555.53711,30314.9082,30547.125,619874304
04/16/2023-20:00,30357.15625,30357.15625,30420.79102,30243.2207,30323.82617,368512000
04/16/2023-21:00,30387.63867,30387.63867,30389.06445,30285.89258,30339.49023,114206720
04/16/2023-22:00,30347.25195,30347.25195,30423.61719,30320.01172,30388.70508,66571264
04/16/2023-23:00,30312.04883,30312.04883,30353.95508,30266.79492,30341.32813,132791296
04/17/2023-00:00,29864.73633,29864.73633,30319.19727,29832.20703,30316.01953,1132998656
04/17/2023-01:00,29959.63086,29959.63086,30001.29688,29816.72266,29858.25586,368812032
04/17/2023-02:00,30032.52344,30032.52344,30096.08203,29917.39063,29962.58008,318665728
04/17/2023-03:00,29995.62891,29995.62891,30044.91992,29972.89453,30030.00977,113131520
04/17/2023-04:00,29981.95117,29981.95117,29997.73242,29924.92969,29996.72461,116629504
04/17/2023-05:00,30001.86523,30001.86523,30014.10938,29959.45898,29985.74805,0
04/17/2023-06:00,29919.01953,29919.01953,30017.32227,29913.05078,30009.00391,109891584
04/17/2023-07:00,29861.75586,29861.75586,29947.88672,29861.75586,29918.66797,151443456
04/17/2023-08:00,29911.04297,29911.04297,29919.23633,29822.63672,29854.46484,288214016
04/17/2023-09:00,29881.24219,29881.24219,29931.75977,29872.45508,29927.85352,0
04/17/2023-10:00,29899.68555,29899.68555,29905.56836,29824.86328,29885.76172,305950720
04/17/2023-11:00,29602.64453,29602.64453,29900.94531,29425.63867,29900.94531,907397120
04/17/2023-12:00,29538.67188,29538.67188,29605.29102,29474.51172,29599.14844,557731840
04/17/2023-13:00,29403.14844,29403.14844,29547.20898,29341.66211,29537.09766,635095040
04/17/2023-14:00,29430.04688,29430.04688,29485.12305,29376.23438,29407.22852,284850176
04/17/2023-15:00,29359.93945,29359.93945,29468.62109,29275.37109,29447.04102,348928000
04/17/2023-16:00,29470.49414,29470.49414,29484.21289,29340.32617,29364.76758,297949184
04/17/2023-17:00,29497.53711,29497.53711,29530.07422,29464.18945,29472.67969,61310976
04/17/2023-18:00,29533.59961,29533.59961,29558.96484,29473.12305,29481.04688,90996736
04/17/2023-19:00,29481.46875,29481.46875,29576.81641,29477.87305,29541.03906,0
04/17/2023-20:00,29470.10938,29470.10938,29499.54297,29442.6875,29477.99023,0
04/17/2023-21:00,29467.87695,29467.87695,29480.84961,29425.04492,29462.27344,0
04/17/2023-22:00,29499.32031,29499.32031,29546.18359,29467.00781,29467.00781,0
04/17/2023-23:00,29417.99805,29417.99805,29525.45117,29417.99805,29508.25977,0
04/18/2023-00:00,29374.15039,29374.15039,29464.26563,29318.24219,29449.0918,0
04/18/2023-01:00,29388.44727,29388.44727,29414.5957,29154.84961,29380.53906,9446400
04/18/2023-02:00,29498.01563,29498.01563,29498.01563,29386.61328,29386.61328,0
04/18/2023-03:00,29464.49414,29464.49414,29502.1543,29463.36719,29480.28516,0
04/18/2023-04:00,29497.01367,29497.01367,29517.90625,29457.22656,29463.21484,0
04/18/2023-05:00,29546.58594,29546.58594,29594.63281,29508.85156,29508.85156,182352896
04/18/2023-06:00,29720.87891,29720.87891,29744.08398,29566.87305,29566.87305,329568256
04/18/2023-07:00,29785.61328,29785.61328,29799.38477,29691.66797,29728.4082,40506368
04/18/2023-08:00,29720.2793,29720.2793,29826.19922,29719.37891,29787.08984,0
04/18/2023-09:00,29891.60352,29891.60352,29914.04297,29717.9043,29717.9043,305912832
04/18/2023-10:00,29901.01758,29901.01758,29944.77734,29885.52539,29897.67969,0
04/18/2023-11:00,30376.94727,30376.94727,30382.98633,29900.2207,29912.79102,283471872
04/18/2023-12:00,30324.85742,30324.85742,30470.30273,30306.44531,30391.74219,395358208
04/18/2023-13:00,30388.95313,30388.95313,30428.74023,30302.64844,30310.06445,0
04/18/2023-14:00,30274.98047,30274.98047,30389.80859,30142.1875,30389.80859,310061056
04/18/2023-15:00,30198.41992,30198.41992,30289.81445,30127.55469,30264.32617,35758080
04/18/2023-16:00,30232.19336,30232.19336,30271.375,30179.64453,30191.33789,0
04/18/2023-17:00,30081.41406,30081.41406,30265.32031,30081.41406,30233.21094,206016512
04/18/2023-18:00,30151.17188,30151.17188,30266.94922,29993.06445,30040.91016,527284224
04/18/2023-19:00,30232.29297,30232.29297,30234.29297,30128.0625,30156.2207,0
04/18/2023-20:00,30417.91797,30417.91797,30438.61328,30196.32813,30234.37695,235982848
04/18/2023-21:00,30380.22656,30380.22656,30421.08594,30295.56445,30421.08594,108302336
04/18/2023-22:00,30364.51367,30364.51367,30381.27148,30307.16992,30378.90039,62242816
04/18/2023-23:00,30410.87695,30410.87695,30410.87695,30320.11133,30367.74023,171804672
04/19/2023-00:00,30327.6543,30327.6543,30407.7832,30306.11914,30394.1875,35049472
04/19/2023-01:00,30259.62305,30259.62305,30344.01758,30258.63086,30327.89453,0
04/19/2023-02:00,30208.18359,30208.18359,30259.11914,30163.32227,30248.50586,117092352
04/19/2023-03:00,30218.36719,30218.36719,30275.87109,30204.22266,30207.50781,0
04/19/2023-04:00,30210.20898,30210.20898,30235.41602,30170.32031,30219.82031,110682112
04/19/2023-05:00,30281.55273,30281.55273,30314.07617,30192.22656,30210.84766,0
04/19/2023-06:00,30080.01172,30080.01172,30281.95703,30080.01172,30281.95703,0
04/19/2023-07:00,30086.24805,30086.24805,30118.49609,30021.59961,30021.59961,52584448
04/19/2023-08:00,29237.79688,29237.79688,30084.44531,29133.9043,30084.44531,3745646592
04/19/2023-09:00,29221.48828,29221.48828,29303.20508,29102.16992,29177.0957,844863488
04/19/2023-10:00,29274.4375,29274.4375,29274.4375,29144.54297,29208.99219,373352448
04/19/2023-11:00,29312.56445,29312.56445,29335.6543,29251.23633,29268.88867,0
04/19/2023-12:00,29220.06836,29220.06836,29302.25195,29215.31055,29302.25195,0
04/19/2023-13:00,29338.46289,29338.46289,29338.46289,29202.09961,29225.59766,0
04/19/2023-14:00,29423.9707,29423.9707,29509.35352,29338.82617,29338.82617,0
04/19/2023-15:00,29281.25586,29281.25586,29435.98438,29214.79102,29411.03906,138995712
04/19/2023-16:00,29349.52148,29349.52148,29378.12305,29265.50977,29284.84375,5545984
04/19/2023-17:00,29312.50391,29312.50391,29343.33203,29209.23438,29339.99609,11718656
04/19/2023-18:00,29286.63672,29286.63672,29362.88086,29241.86719,29330.54102,0
04/19/2023-19:00,29254.46484,29254.46484,29349.08789,29246.98828,29296.81055,0
04/19/2023-20:00,29249.25391,29249.25391,29308.6543,29207.39063,29238.87891,0
04/19/2023-21:00,29146.44727,29146.44727,29250.74219,28938.71289,29250.57227,651988992
04/19/2023-22:00,29092.57617,29092.57617,29215.44336,29070.5293,29164.45898,204578816
04/19/2023-23:00,28805.84961,28805.84961,29093.50586,28669.89844,29089.39063,1344434176
04/20/2023-00:00,28927.875,28927.875,28965.74609,28769.68164,28823.68359,499148800
04/20/2023-01:00,28939.50781,28939.50781,28992.03516,28867.80859,28927.99805,156938240
04/20/2023-02:00,28762.50781,28762.50781,28952.60742,28762.50781,28943.33398,0
04/20/2023-03:00,28859.03125,28859.03125,28877.35352,28653.36523,28757.41602,498132992
04/20/2023-04:00,28881.52539,28881.52539,28954.83203,28864.18359,28864.18359,138338304
04/20/2023-05:00,28906.20117,28906.20117,28952.28711,28841.68555,28883.12695,55947264
04/20/2023-06:00,29001.93555,29001.93555,29056.95117,28900.35156,28900.35156,0
04/20/2023-07:00,28899.17773,28899.17773,28959.17773,28894.39258,28945.82617,0
04/20/2023-08:00,28833.33984,28833.33984,28947.60352,28792.74023,28876.47852,0
04/20/2023-09:00,28876.14648,28876.14648,28908.75,28832.63477,28838.20898,0
04/20/2023-10:00,28869.86328,28869.86328,28905.16016,28803.08984,28869.88281,0
04/20/2023-11:00,28634.57227,28634.57227,28869.53125,28610.10156,28865.03125,0
04/20/2023-12:00,28906.25195,28906.25195,28906.25195,28479.39453,28613.78125,836927488
04/20/2023-13:00,28841.11914,28841.11914,28906.25195,28742.32813,28906.25195,275324928
04/20/2023-14:00,28707.42578,28707.42578,28858.73047,28707.42578,28831.15625,0
04/20/2023-15:00,28492.27148,28492.27148,28722.38086,28492.27148,28712.41406,0
04/20/2023-16:00,28483.49219,28483.49219,28644.56641,28382.52344,28512.60938,830660608
04/20/2023-17:00,28497.73438,28497.73438,28586.15039,28390.78906,28458.11523,121278464
04/20/2023-18:00,28378.29688,28378.29688,28526.29297,28286.79883,28458.12695,257810432
04/20/2023-19:00,28124.33594,28124.33594,28367.65625,28037.25781,28367.65625,918048768
04/20/2023-20:00,28210.5625,28210.5625,28318.25391,28047.77734,28105.0625,322885632
04/20/2023-21:00,28187.64648,28187.64648,28281.03516,28177.6543,28203.68164,0
04/20/2023-22:00,28256.11914,28256.11914,28354.33984,28202.51563,28230.32227,0
04/20/2023-23:00,28252.2793,28252.2793,28314.70117,28201.61719,28251.62305,0
04/21/2023-00:00,28321.32227,28321.32227,28349.96875,28123.60938,28249.23047,0
04/21/2023-01:00,28219.68359,28219.68359,28314.98242,28206.74219,28288.07031,0
04/21/2023-02:00,28241.62695,28241.62695,28241.62695,28171.04102,28210.81836,0
04/21/2023-03:00,28323.98633,28323.98633,28334.0293,28246.68164,28249.34961,0
04/21/2023-04:00,28239.125,28239.125,28348,28239.125,28327.55859,0
04/21/2023-05:00,28167.88281,28167.88281,28255.82422,28167.88281,28242.93945,0
04/21/2023-06:00,27908.50781,27908.50781,28211.25781,27858.5332,28172.9375,556544000
04/21/2023-07:00,28175.19922,28175.19922,28175.19922,27855.96289,27908.54492,659894272
04/21/2023-08:00,28088.51172,28088.51172,28200.75977,28036.60352,28163.41211,0
04/21/2023-09:00,28067.04688,28067.04688,28108.53125,27994.10938,28089.37305,97212416
04/21/2023-10:00,27985.39844,27985.39844,28144.04688,27985.39844,28064.16406,21204992
04/21/2023-11:00,28063.69336,28063.69336,28086.19531,27943.82422,28001.42969,0
04/21/2023-12:00,28217.17383,28217.17383,28217.17383,27985.86133,28061.03516,0
04/21/2023-13:00,28147.44531,28147.44531,28291.60352,28122.91016,28218.54883,0
04/21/2023-14:00,28038.39258,28038.39258,28198.38086,28038.39258,28124.2832,228229120
04/21/2023-15:00,28037.05273,28037.05273,28125.30859,27995.00977,28051.5918,0
04/21/2023-16:00,28051.06641,28051.06641,28076.98633,27960.48242,28038.68945,0
04/21/2023-17:00,27885.95313,27885.95313,28061.09375,27846.74414,28051.67969,108322816
04/21/2023-18:00,27792.73242,27792.73242,27978.55859,27792.73242,27901.39648,0
04/21/2023-19:00,27275.19141,27275.19141,27792.125,27234.57617,27791.32617,696377344
04/21/2023-20:00,27282.13086,27282.13086,27405.40625,27211.10742,27279.625,165920768
04/21/2023-21:00,27297.38086,27297.38086,27376.76953,27271.11523,27286.16797,115017728
04/21/2023-22:00,27266.24023,27266.24023,27345.58984,27177.36523,27291.64063,69218304
04/21/2023-23:00,27277.07227,27277.07227,27344.69922,27258.88477,27274.27344,0
04/22/2023-00:00,27229.40625,27229.40625,27316.66406,27222.62305,27267.06055,0
04/22/2023-01:00,27297.51953,27297.51953,27299.06055,27169.57031,27227.28906,25026560
04/22/2023-02:00,27239.33203,27239.33203,27314.64258,27235.23633,27288.10156,0
04/22/2023-03:00,27337.96484,27337.96484,27357.95313,27237.55078,27238.38086,0
04/22/2023-04:00,27355.05469,27355.05469,27364.38477,27310.60352,27327.07422,10248192
04/22/2023-05:00,27370.89063,27370.89063,27386.53125,27317.29102,27350.19727,124915712
04/22/2023-06:00,27343.48438,27343.48438,27401.0918,27317.40039,27393.14844,0
04/22/2023-07:00,27338.37891,27338.37891,27356.43555,27334.79688,27346.95898,0
04/24/2023-14:00,27410.57031,27410.57031,27701.26172,27327.64258,27613.28906,353574912
04/24/2023-15:00,27254.80664,27254.80664,27427.83789,27229.20117,27427.83789,0
04/24/2023-16:00,27156.02148,27156.02148,27393.18164,27070.84961,27260.22852,289183744
04/24/2023-17:00,27390.69531,27390.69531,27408.05273,27100.94531,27122.52148,788140032
04/24/2023-18:00,27339.60352,27339.60352,27550.92578,27303.06836,27384.99023,53622784
04/24/2023-19:00,27369.86719,27369.86719,27418.66797,27323.41016,27339.75977,2478080
04/24/2023-20:00,27449.27344,27449.27344,27475.37695,27340.71875,27371.44922,0
04/24/2023-21:00,27425.54102,27425.54102,27456.94141,27337.00977,27455.53125,74283008
04/24/2023-22:00,27473.1582,27473.1582,27497.55078,27389.53516,27417.75,0
04/24/2023-23:00,27527.57227,27527.57227,27554.07813,27448.46875,27469.81836,59408384
04/25/2023-00:00,27461.17383,27461.17383,27570.69922,27445.85352,27514.87305,0
04/25/2023-01:00,27399.26367,27399.26367,27515.16602,27391.94922,27458.53906,0
04/25/2023-02:00,27388.42383,27388.42383,27429.54492,27333.07617,27405.75195,0
04/25/2023-03:00,27340.06836,27340.06836,27428.23438,27340.03906,27402.50977,0
04/25/2023-04:00,27403.06641,27403.06641,27439.89844,27339.31641,27339.31641,125131776
04/25/2023-05:00,27434.14648,27434.14648,27449.87695,27338.47266,27408.02539,29820928
04/25/2023-06:00,27354.04492,27354.04492,27448.20117,27354.04492,27426.2207,0
04/25/2023-07:00,27276.43164,27276.43164,27403.14453,27256.7793,27360.76172,0
04/25/2023-08:00,27429.50977,27429.50977,27429.50977,27207.93164,27272.46484,0
04/25/2023-09:00,27315.23242,27315.23242,27434.67969,27299.32422,27434.67969,0
04/25/2023-10:00,27329.81055,27329.81055,27351.35742,27295.97461,27312.72461,0
04/25/2023-11:00,27386.10352,27386.10352,27428.17578,27316.51563,27336.24414,3385344
04/25/2023-12:00,27383.84766,27383.84766,27456.9375,27360.3418,27389.26563,0
04/25/2023-13:00,27357.77539,27357.77539,27453.75586,27325.63281,27394.01367,0
04/25/2023-14:00,27297.64258,27297.64258,27383.06445,27217.16992,27346.24609,0
04/25/2023-15:00,27353.90625,27353.90625,27412.98633,27284.49414,27291.6875,0
04/25/2023-16:00,27384.02344,27384.02344,27416.19531,27321.08594,27348.58008,0
04/25/2023-17:00,27614.16211,27614.16211,27614.16211,27328.88477,27390.52148,0
04/25/2023-18:00,27576.01758,27576.01758,27727.24609,27564.77148,27643.37695,216905728
04/25/2023-19:00,27623.69336,27623.69336,27647.24414,27497.08398,27575.22461,205009920
04/25/2023-20:00,28003.89258,28003.89258,28046.95703,27615.31055,27615.31055,817028096
04/25/2023-21:00,28256.35352,28256.35352,28263.02539,27980.28125,27980.28125,800814080
04/25/2023-22:00,28248.58203,28248.58203,28371.07813,28229.10938,28277.48633,650485760
04/25/2023-23:00,28301.85352,28301.85352,28351.91211,28189.60156,28241.65625,347592704
04/26/2023-00:00,28326.19727,28326.19727,28463.47656,28281.11523,28300.05859,462405632
04/26/2023-01:00,28364.78516,28364.78516,28371.02734,28262.82617,28306.96484,54939648
04/26/2023-02:00,28387.97656,28387.97656,28398.26563,28360.07031,28380.11914,0
04/26/2023-03:00,28322.83398,28322.83398,28459.45898,28322.83398,28390.56445,159840256
04/26/2023-04:00,28331.80078,28331.80078,28375.16797,28309.41211,28318.24414,267268096
04/26/2023-05:00,28400.17773,28400.17773,28419.50586,28332.34375,28332.34375,22657024
04/26/2023-06:00,28399.35352,28399.35352,28491.79688,28358.51758,28399.95313,461635584
04/26/2023-07:00,28384.29297,28384.29297,28410.44336,28332.70508,28406.14063,0
04/26/2023-08:00,28747.91406,28747.91406,28753.4082,28381.03906,28384.61719,603258880
04/26/2023-09:00,28888.50195,28888.50195,28892.4707,28697.24219,28736.18555,748746752
04/26/2023-10:00,29021.91602,29021.91602,29091.36523,28797.50195,28882.31836,973787136
04/26/2023-11:00,28948.85938,28948.85938,29121.9707,28927.65625,29012.00195,460754944
04/26/2023-12:00,29995.83789,29995.83789,29995.83789,28963.86914,28963.86914,2601637888
04/26/2023-13:00,29848.48242,29848.48242,29970.66992,29682.92969,29970.66992,1075640320
04/26/2023-14:00,29707.35547,29707.35547,29880.91602,29543.75,29849.33203,496402432
04/26/2023-15:00,29810.41992,29810.41992,29830.5625,29696.74609,29706.19727,281597952
